symbol,price,timestamp
AAPL,131.31,1614585960.17895500
AMZN,3171.42,1614585960.17895500
TSLA,659.88,1614585960.17895500
AAPL,131.72,1614585960.17895500
AAPL,131.34,1614585960.17895500
AMZN,3170.45,1614585960.17895500
AAPL,131.43,1614585960.17895500
AMZN,3171.73,1614585960.17895500
TSLA,658.87,1614585960.17895500
AAPL,130.57,1614585960.18893000
AAPL,130.55,1614585960.18893000
TSLA,658.86,1614585960.18893000
AMZN,3170.01,1614585960.18893000
TSLA,658.70,1614585960.18893000
AAPL,131.89,1614585960.18893000
TSLA,658.80,1614585960.19893500
AMZN,3170.36,1614585960.19893500
AAPL,130.64,1614585960.19893500
TSLA,659.22,1614585960.19893500
AAPL,131.82,1614585960.20893000
AMZN,3170.93,1614585960.21892100
AMZN,3170.05,1614585960.21892100
AAPL,130.52,1614585960.21892100
AMZN,0.00,1614585960.21892100
TSLA,658.73,1614585960.21892100
AAPL,131.04,1614585960.21892100
TSLA,658.79,1614585960.21892100
AMZN,3171.05,1614585960.22892400
TSLA,659.65,1614585960.22892400
AMZN,3171.32,1614585960.22892400
AAPL,131.26,1614585960.22892400
AMZN,3170.33,1614585960.22892400
AMZN,3171.78,1614585960.22892400
AAPL,130.95,1614585960.22892400
TSLA,658.57,1614585960.22892400
AAPL,131.55,1614585960.22892400
TSLA,658.28,1614585960.22892400
AMZN,3171.86,1614585960.23891900
TSLA,658.54,1614585960.23891900
TSLA,659.27,1614585960.23891900
AMZN,3171.62,1614585960.23891900
AAPL,131.22,1614585960.23891900
AMZN,3170.77,1614585960.23891900
TSLA,659.97,1614585960.23891900
AMZN,3171.09,1614585960.24890100
AMZN,3171.87,1614585960.24890100
TSLA,658.72,1614585960.24890100
TSLA,658.23,1614585960.24890100
AAPL,130.36,1614585960.24890100
AAPL,130.32,1614585960.24890100
AAPL,130.61,1614585960.24890100
AAPL,130.73,1614585960.24890100
AMZN,3171.74,1614585960.25892100
TSLA,659.89,1614585960.25892100
TSLA,658.53,1614585960.25892100
AMZN,3171.74,1614585960.25892100
AMZN,3170.34,1614585960.25892100
AMZN,3170.25,1614585960.25892100
AMZN,3170.19,1614585960.25892100
TSLA,658.85,1614585960.25892100
AAPL,130.33,1614585960.26891000
AAPL,130.29,1614585960.26891000
AAPL,130.85,1614585960.26891000
AMZN,3171.27,1614585960.26891000
AMZN,3170.95,1614585960.26891000
TSLA,658.92,1614585960.26891000
TSLA,658.59,1614585960.26891000
AAPL,131.04,1614585960.26891000
AMZN,3171.30,1614585960.27894200
TSLA,658.25,1614585960.27894200
AAPL,131.75,1614585960.27894200
TSLA,658.76,1614585960.27894200
AAPL,130.23,1614585960.27894200
AMZN,3170.93,1614585960.27894200
AMZN,3170.88,1614585960.27894200
AAPL,130.65,1614585960.27894200
AMZN,3170.09,1614585960.27894200
AAPL,130.63,1614585960.28891200
AAPL,130.53,1614585960.28891200
AAPL,131.12,1614585960.28891200
AMZN,0.00,1614585960.28891200
TSLA,659.45,1614585960.28891200
AMZN,3170.31,1614585960.29889800
TSLA,659.37,1614585960.29889800
AMZN,0.00,1614585960.29889800
AAPL,130.90,1614585960.29889800
TSLA,659.82,1614585960.29889800
AAPL,131.84,1614585960.29889800
AAPL,130.22,1614585960.29889800
AAPL,130.16,1614585960.30889700
TSLA,658.23,1614585960.30889700
AAPL,130.05,1614585960.30889700
TSLA,659.88,1614585960.30889700
TSLA,659.94,1614585960.30889700
AMZN,3171.85,1614585960.30889700
AAPL,130.90,1614585960.30889700
AAPL,130.95,1614585960.30889700
AAPL,130.70,1614585960.30889700
TSLA,659.73,1614585960.30889700
AAPL,131.33,1614585960.31889200
AAPL,130.67,1614585960.31889200
AMZN,3171.04,1614585960.31889200
TSLA,659.61,1614585960.31889200
TSLA,659.59,1614585960.31889200
TSLA,659.39,1614585960.31889200
AMZN,3170.66,1614585960.31889200
TSLA,658.69,1614585960.32891000
AAPL,131.80,1614585960.32891000
AAPL,131.64,1614585960.32891000
TSLA,658.44,1614585960.32891000
AAPL,130.55,1614585960.32891000
AMZN,3171.29,1614585960.32891000
AAPL,131.04,1614585960.32891000
AAPL,131.95,1614585960.33890600
AAPL,130.58,1614585960.33890600
TSLA,658.38,1614585960.33890600
AAPL,131.96,1614585960.33890600
TSLA,658.46,1614585960.33890600
AMZN,3171.83,1614585960.33890600
AAPL,131.87,1614585960.33890600
AMZN,3171.81,1614585960.33890600
TSLA,658.91,1614585960.33890600
TSLA,659.20,1614585960.33890600
TSLA,659.52,1614585960.34889700
TSLA,658.72,1614585960.34889700
AAPL,131.19,1614585960.34889700
TSLA,659.42,1614585960.34889700
AMZN,3171.85,1614585960.34889700
AMZN,3171.73,1614585960.34889700
AMZN,3171.47,1614585960.34889700
TSLA,659.76,1614585960.34889700
AAPL,131.13,1614585960.34889700
AAPL,131.23,1614585960.34889700
AMZN,3171.02,1614585960.34889700
TSLA,659.84,1614585960.35892100
TSLA,658.78,1614585960.35892100
TSLA,658.72,1614585960.35892100
AMZN,3170.08,1614585960.35892100
AAPL,131.50,1614585960.35892100
AAPL,130.33,1614585960.35892100
AMZN,3171.30,1614585960.36890200
TSLA,658.85,1614585960.36890200
AMZN,3170.19,1614585960.36890200
AMZN,3171.65,1614585960.37892000
TSLA,659.45,1614585960.37892000
AMZN,3171.83,1614585960.37892000
TSLA,659.32,1614585960.38894200
AAPL,131.91,1614585960.38894200
AMZN,3171.48,1614585960.38894200
AAPL,131.89,1614585960.38894200
TSLA,658.64,1614585960.38894200
AAPL,131.51,1614585960.38894200
AMZN,3171.52,1614585960.38894200
AMZN,3170.48,1614585960.38894200
AMZN,3171.37,1614585960.38894200
AMZN,3170.37,1614585960.38894200
AAPL,131.73,1614585960.39897400
TSLA,659.26,1614585960.39897400
TSLA,659.81,1614585960.39897400
AMZN,3170.80,1614585960.39897400
TSLA,658.60,1614585960.39897400
AAPL,131.23,1614585960.39897400
AAPL,130.77,1614585960.39897400
TSLA,658.09,1614585960.39897400
AMZN,3170.94,1614585960.39897400
AAPL,131.32,1614585960.39897400
TSLA,0.00,1614585960.39897400
AMZN,3170.95,1614585960.39897400
AAPL,130.80,1614585960.39897400
AAPL,130.59,1614585960.39897400
AMZN,3171.23,1614585960.40896100
AAPL,131.49,1614585960.40896100
TSLA,658.37,1614585960.40896100
AAPL,130.15,1614585960.40896100
AMZN,3171.93,1614585960.40896100
AAPL,130.10,1614585960.40896100
AAPL,130.92,1614585960.40896100
AMZN,3170.66,1614585960.40896100
AMZN,3170.06,1614585960.40896100
TSLA,659.03,1614585960.41893400
TSLA,659.01,1614585960.41893400
AAPL,130.09,1614585960.41893400
TSLA,658.90,1614585960.41893400
AAPL,130.36,1614585960.41893400
TSLA,659.25,1614585960.41893400
AAPL,130.05,1614585960.41893400
AAPL,130.05,1614585960.41893400
AAPL,130.03,1614585960.41893400
AMZN,3171.86,1614585960.41893400
AAPL,130.02,1614585960.42891400
TSLA,659.79,1614585960.42891400
TSLA,659.43,1614585960.42891400
AAPL,130.71,1614585960.42891400
AMZN,3171.01,1614585960.42891400
AAPL,0.00,1614585960.42891400
AMZN,3171.06,1614585960.42891400
AMZN,3170.19,1614585960.43897000
TSLA,658.83,1614585960.44894000
AAPL,131.76,1614585960.44894000
AMZN,3170.86,1614585960.44894000
TSLA,659.56,1614585960.44894000
AAPL,130.48,1614585960.45893000
AMZN,3171.72,1614585960.45893000
AMZN,3171.90,1614585960.45893000
AAPL,131.42,1614585960.45893000
TSLA,658.90,1614585960.46896600
AAPL,0.00,1614585960.46896600
TSLA,658.59,1614585960.46896600
AAPL,131.01,1614585960.46896600
TSLA,659.70,1614585960.46896600
TSLA,659.78,1614585960.46896600
AAPL,131.09,1614585960.47895500
AAPL,131.26,1614585960.47895500
AMZN,3171.45,1614585960.47895500
TSLA,658.55,1614585960.47895500
TSLA,658.28,1614585960.47895500
AAPL,131.49,1614585960.47895500
TSLA,658.96,1614585960.48892000
AMZN,3171.45,1614585960.48892000
TSLA,659.65,1614585960.48892000
AAPL,130.33,1614585960.48892000
TSLA,658.18,1614585960.48892000
TSLA,658.06,1614585960.49893300
AMZN,3170.21,1614585960.49893300
TSLA,658.03,1614585960.49893300
AAPL,131.21,1614585960.49893300
TSLA,658.87,1614585960.49893300
AMZN,3170.27,1614585960.49893300
AAPL,130.57,1614585960.49893300
TSLA,659.98,1614585960.49893300
AAPL,130.91,1614585960.50891200
AMZN,3170.05,1614585960.50891200
TSLA,658.24,1614585960.50891200
TSLA,658.49,1614585960.50891200
AAPL,130.72,1614585960.51890500
TSLA,658.05,1614585960.52892600
AMZN,3170.44,1614585960.52892600
TSLA,658.08,1614585960.52892600
AAPL,130.94,1614585960.52892600
AAPL,131.11,1614585960.52892600
AAPL,131.21,1614585960.53891200
TSLA,658.84,1614585960.53891200
AAPL,131.34,1614585960.53891200
AMZN,3171.33,1614585960.53891200
TSLA,658.19,1614585960.53891200
AMZN,3170.44,1614585960.54890100
TSLA,658.87,1614585960.54890100
AAPL,130.58,1614585960.54890100
TSLA,0.00,1614585960.54890100
AMZN,3170.32,1614585960.54890100
AAPL,130.99,1614585960.55890200
AAPL,130.30,1614585960.55890200
AMZN,3170.05,1614585960.56890700
TSLA,659.14,1614585960.56890700
TSLA,659.32,1614585960.56890700
AMZN,3170.19,1614585960.56890700
AAPL,130.76,1614585960.56890700
AMZN,3170.22,1614585960.56890700
AAPL,131.39,1614585960.56890700
TSLA,658.63,1614585960.57891500
AMZN,3170.45,1614585960.57891500
AAPL,131.44,1614585960.57891500
AMZN,3170.43,1614585960.57891500
TSLA,659.67,1614585960.57891500
TSLA,659.71,1614585960.57891500
TSLA,659.52,1614585960.57891500
AAPL,130.98,1614585960.57891500
AMZN,3171.11,1614585960.57891500
AMZN,3171.16,1614585960.58891000
AMZN,3171.60,1614585960.58891000
TSLA,659.90,1614585960.58891000
AMZN,3170.70,1614585960.58891000
AAPL,130.97,1614585960.58891000
AMZN,3171.46,1614585960.59890500
TSLA,659.85,1614585960.59890500
AAPL,131.52,1614585960.59890500
AAPL,130.43,1614585960.59890500
AMZN,3171.86,1614585960.59890500
AAPL,130.28,1614585960.59890500
AMZN,3171.96,1614585960.59890500
AMZN,3171.98,1614585960.59890500
AMZN,3171.25,1614585960.60890300
AMZN,3171.32,1614585960.60890300
AMZN,3170.83,1614585960.60890300
AMZN,3170.76,1614585960.60890300
TSLA,659.83,1614585960.61889700
TSLA,659.80,1614585960.61889700
AAPL,130.24,1614585960.61889700
AAPL,130.13,1614585960.61889700
AMZN,3171.73,1614585960.61889700
AMZN,3170.45,1614585960.61889700
AAPL,131.12,1614585960.61889700
TSLA,659.14,1614585960.62891300
AAPL,131.64,1614585960.62891300
AAPL,131.68,1614585960.62891300
AMZN,3170.79,1614585960.62891300
TSLA,659.91,1614585960.62891300
AAPL,131.79,1614585960.63889800
AMZN,3170.18,1614585960.63889800
AMZN,3170.17,1614585960.63889800
TSLA,659.58,1614585960.63889800
AMZN,3170.22,1614585960.63889800
AMZN,3170.02,1614585960.63889800
AMZN,3170.80,1614585960.63889800
AAPL,130.52,1614585960.63889800
AAPL,130.07,1614585960.64890700
AMZN,3170.23,1614585960.64890700
AMZN,3171.86,1614585960.64890700
AMZN,3171.88,1614585960.64890700
AMZN,3170.47,1614585960.64890700
AAPL,130.71,1614585960.64890700
AMZN,3170.10,1614585960.64890700
TSLA,658.11,1614585960.64890700
TSLA,658.73,1614585960.64890700
AAPL,131.84,1614585960.64890700
AAPL,130.85,1614585960.64890700
AAPL,131.28,1614585960.65891300
AMZN,3170.30,1614585960.65891300
TSLA,658.68,1614585960.65891300
AMZN,3171.65,1614585960.65891300
TSLA,658.54,1614585960.65891300
TSLA,658.97,1614585960.65891300
TSLA,659.95,1614585960.65891300
TSLA,658.11,1614585960.65891300
AAPL,131.98,1614585960.65891300
AAPL,131.98,1614585960.65891300
AAPL,130.41,1614585960.65891300
AMZN,3170.36,1614585960.66891000
AAPL,130.76,1614585960.66891000
TSLA,658.18,1614585960.66891000
AMZN,3171.93,1614585960.66891000
AAPL,131.10,1614585960.66891000
TSLA,658.64,1614585960.66891000
TSLA,659.57,1614585960.66891000
AMZN,3171.86,1614585960.67889400
AMZN,3171.05,1614585960.67889400
AAPL,130.89,1614585960.67889400
AAPL,130.11,1614585960.67889400
AMZN,3171.44,1614585960.67889400
TSLA,658.50,1614585960.67889400
AAPL,131.26,1614585960.67889400
TSLA,658.74,1614585960.67889400
AAPL,130.48,1614585960.67889400
AMZN,3171.77,1614585960.68888800
AAPL,130.02,1614585960.68888800
AMZN,3171.69,1614585960.68888800
AMZN,3171.62,1614585960.68888800
AMZN,3170.68,1614585960.68888800
AAPL,131.00,1614585960.68888800
AAPL,131.32,1614585960.68888800
TSLA,659.00,1614585960.69890100
TSLA,659.22,1614585960.69890100
AAPL,131.25,1614585960.69890100
TSLA,659.03,1614585960.69890100
AMZN,3171.78,1614585960.69890100
AAPL,131.38,1614585960.69890100
TSLA,659.38,1614585960.69890100
AAPL,131.60,1614585960.69890100
TSLA,658.29,1614585960.69890100
TSLA,658.14,1614585960.69890100
AAPL,130.13,1614585960.70890500
AMZN,3170.58,1614585960.70890500
AAPL,131.63,1614585960.70890500
AAPL,131.54,1614585960.70890500
AMZN,3170.24,1614585960.70890500
AAPL,131.81,1614585960.70890500
AMZN,3170.17,1614585960.70890500
AAPL,131.83,1614585960.70890500
AAPL,131.35,1614585960.71890600
AMZN,3171.76,1614585960.71890600
TSLA,0.00,1614585960.71890600
AMZN,3171.66,1614585960.71890600
AMZN,3171.58,1614585960.71890600
AMZN,3171.78,1614585960.71890600
AAPL,131.79,1614585960.72890300
TSLA,659.18,1614585960.72890300
AAPL,130.64,1614585960.72890300
AAPL,130.77,1614585960.72890300
AMZN,3170.48,1614585960.72890300
TSLA,658.63,1614585960.73890700
AAPL,130.36,1614585960.73890700
AAPL,130.80,1614585960.73890700
TSLA,659.66,1614585960.73890700
TSLA,659.39,1614585960.73890700
TSLA,659.67,1614585960.73890700
AMZN,0.00,1614585960.73890700
TSLA,658.18,1614585960.74890100
TSLA,659.88,1614585960.74890100
AAPL,131.64,1614585960.74890100
AMZN,3170.76,1614585960.74890100
AMZN,3170.14,1614585960.75890200
AAPL,131.64,1614585960.75890200
AAPL,131.93,1614585960.75890200
AMZN,3171.14,1614585960.75890200
AMZN,3171.54,1614585960.75890200
TSLA,659.78,1614585960.76889500
TSLA,658.47,1614585960.76889500
AMZN,3170.79,1614585960.76889500
TSLA,659.16,1614585960.77889800
AAPL,131.65,1614585960.77889800
AMZN,3170.30,1614585960.77889800
AAPL,130.78,1614585960.77889800
TSLA,658.46,1614585960.77889800
AAPL,131.96,1614585960.77889800
TSLA,658.30,1614585960.77889800
TSLA,658.94,1614585960.78889600
AMZN,3171.12,1614585960.78889600
TSLA,659.45,1614585960.78889600
AAPL,130.81,1614585960.78889600
AAPL,131.07,1614585960.78889600
AMZN,3170.70,1614585960.78889600
TSLA,659.57,1614585960.78889600
AMZN,3171.81,1614585960.78889600
TSLA,659.16,1614585960.79889700
TSLA,658.18,1614585960.79889700
TSLA,659.81,1614585960.79889700
AMZN,3171.80,1614585960.79889700
TSLA,659.19,1614585960.79889700
AMZN,3171.65,1614585960.79889700
AAPL,131.56,1614585960.79889700
AAPL,131.05,1614585960.80890200
AAPL,130.92,1614585960.80890200
AMZN,3171.69,1614585960.80890200
AAPL,130.34,1614585960.80890200
AAPL,130.34,1614585960.80890200
TSLA,659.46,1614585960.80890200
AMZN,3171.31,1614585960.80890200
TSLA,658.48,1614585960.80890200
AAPL,130.18,1614585960.80890200
AAPL,130.03,1614585960.80890200
AAPL,131.72,1614585960.80890200
AAPL,131.59,1614585960.81892100
TSLA,659.04,1614585960.81892100
TSLA,659.91,1614585960.81892100
AMZN,3171.39,1614585960.81892100
TSLA,659.79,1614585960.81892100
TSLA,0.00,1614585960.81892100
AMZN,3170.57,1614585960.81892100
AAPL,131.45,1614585960.81892100
AMZN,3171.78,1614585960.82893000
AMZN,3171.54,1614585960.82893000
AAPL,130.30,1614585960.82893000
AMZN,3171.34,1614585960.82893000
AAPL,130.15,1614585960.82893000
TSLA,659.37,1614585960.82893000
TSLA,658.85,1614585960.82893000
AAPL,131.70,1614585960.82893000
AMZN,3171.27,1614585960.83890700
AMZN,3171.58,1614585960.83890700
TSLA,659.08,1614585960.83890700
AAPL,130.18,1614585960.83890700
AAPL,130.95,1614585960.83890700
AMZN,3171.25,1614585960.83890700
TSLA,658.79,1614585960.83890700
AAPL,130.09,1614585960.83890700
TSLA,658.77,1614585960.83890700
TSLA,658.86,1614585960.84890700
AMZN,3171.26,1614585960.84890700
AMZN,3171.12,1614585960.84890700
AAPL,130.04,1614585960.84890700
TSLA,658.36,1614585960.84890700
AMZN,3171.68,1614585960.84890700
AAPL,131.06,1614585960.84890700
AMZN,3171.05,1614585960.84890700
AMZN,3171.97,1614585960.84890700
AAPL,130.83,1614585960.85889800
AMZN,3170.62,1614585960.85889800
AAPL,131.77,1614585960.85889800
AAPL,130.13,1614585960.85889800
AMZN,3171.55,1614585960.85889800
TSLA,659.61,1614585960.85889800
AAPL,131.96,1614585960.85889800
AMZN,3171.68,1614585960.85889800
AMZN,3170.59,1614585960.86889900
AMZN,3170.44,1614585960.86889900
TSLA,658.07,1614585960.86889900
AMZN,3170.36,1614585960.86889900
TSLA,659.09,1614585960.87890900
AAPL,130.93,1614585960.87890900
AMZN,3171.05,1614585960.87890900
TSLA,659.68,1614585960.87890900
AAPL,131.03,1614585960.87890900
TSLA,659.70,1614585960.87890900
TSLA,659.76,1614585960.88889400
AAPL,0.00,1614585960.88889400
AMZN,3170.66,1614585960.88889400
TSLA,658.96,1614585960.88889400
AMZN,3170.50,1614585960.88889400
AAPL,131.10,1614585960.89889600
AAPL,131.30,1614585960.89889600
AMZN,3170.30,1614585960.89889600
AMZN,3170.30,1614585960.89889600
AAPL,131.73,1614585960.89889600
AMZN,3170.14,1614585960.89889600
AAPL,131.83,1614585960.89889600
AMZN,3170.05,1614585960.89889600
TSLA,0.00,1614585960.89889600
AAPL,131.99,1614585960.90889900
AAPL,130.03,1614585960.90889900
AAPL,130.02,1614585960.90889900
AAPL,130.78,1614585960.91890800
TSLA,659.86,1614585960.91890800
AMZN,3171.30,1614585960.91890800
AAPL,131.34,1614585960.91890800
TSLA,659.73,1614585960.91890800
AMZN,3171.67,1614585960.91890800
TSLA,659.88,1614585960.91890800
TSLA,658.91,1614585960.92893700
TSLA,658.09,1614585960.92893700
TSLA,659.07,1614585960.93894000
AMZN,3171.41,1614585960.93894000
TSLA,659.42,1614585960.94893100
AAPL,130.04,1614585960.94893100
TSLA,658.71,1614585960.94893100
AAPL,131.06,1614585960.94893100
TSLA,658.87,1614585960.94893100
AAPL,131.37,1614585960.94893100
AMZN,3171.00,1614585960.94893100
TSLA,658.02,1614585960.95894800
AAPL,131.99,1614585960.95894800
AMZN,3171.67,1614585960.95894800
AMZN,3170.49,1614585960.95894800
TSLA,659.86,1614585960.96892200
AMZN,3171.61,1614585960.96892200
AAPL,131.25,1614585960.96892200
AMZN,3170.47,1614585960.96892200
AMZN,3170.24,1614585960.97891100
AMZN,3170.70,1614585960.97891100
TSLA,658.74,1614585960.97891100
AMZN,3171.76,1614585960.97891100
AAPL,131.02,1614585960.97891100
AMZN,3170.00,1614585960.97891100
AMZN,3171.80,1614585960.98892600
TSLA,659.10,1614585960.98892600
AAPL,130.10,1614585960.98892600
AAPL,130.68,1614585960.98892600
TSLA,658.91,1614585960.99890600
AMZN,0.00,1614585960.99890600
TSLA,658.07,1614585960.99890600
TSLA,658.09,1614585960.99890600
AAPL,131.01,1614585960.99890600
AAPL,131.43,1614585960.100890900
AMZN,3171.55,1614585960.100890900
AMZN,3171.46,1614585960.100890900
AAPL,130.38,1614585960.100890900
AMZN,3171.77,1614585960.100890900
AMZN,3170.12,1614585960.100890900
AMZN,3170.06,1614585960.100890900
AMZN,3171.62,1614585960.101890900
AAPL,130.47,1614585960.101890900
TSLA,658.69,1614585960.101890900
AAPL,130.95,1614585960.101890900
TSLA,658.96,1614585960.101890900
AMZN,3171.29,1614585960.102891000
AMZN,3171.68,1614585960.102891000
TSLA,658.84,1614585960.102891000
AAPL,130.50,1614585960.102891000
AMZN,3171.27,1614585960.102891000
AAPL,130.98,1614585960.102891000
AAPL,130.87,1614585960.102891000
AMZN,3171.40,1614585960.102891000
AAPL,130.07,1614585960.102891000
TSLA,659.12,1614585960.103890700
TSLA,659.49,1614585960.103890700
AAPL,131.62,1614585960.103890700
TSLA,658.88,1614585960.103890700
TSLA,658.85,1614585960.103890700
AAPL,130.35,1614585960.103890700
AMZN,0.00,1614585960.104890500
TSLA,658.36,1614585960.104890500
AMZN,3170.59,1614585960.104890500
TSLA,658.13,1614585960.104890500
TSLA,659.64,1614585960.104890500
AMZN,3170.52,1614585960.104890500
TSLA,658.63,1614585960.104890500
AAPL,131.93,1614585960.105890000
AAPL,131.79,1614585960.105890000
TSLA,659.63,1614585960.105890000
AAPL,130.74,1614585960.105890000
AMZN,3171.14,1614585960.105890000
TSLA,659.02,1614585960.106892300
TSLA,658.94,1614585960.106892300
AAPL,130.65,1614585960.106892300
TSLA,659.83,1614585960.106892300
AMZN,3171.78,1614585960.106892300
AAPL,131.37,1614585960.106892300
AAPL,130.25,1614585960.106892300
AAPL,0.00,1614585960.107890100
AAPL,130.22,1614585960.107890100
AAPL,131.84,1614585960.107890100
AMZN,3170.84,1614585960.107890100
TSLA,659.57,1614585960.107890100
AMZN,3170.68,1614585960.107890100
AMZN,3171.28,1614585960.107890100
TSLA,658.73,1614585960.107890100
AAPL,131.88,1614585960.108889500
TSLA,659.51,1614585960.108889500
AMZN,3170.53,1614585960.108889500
TSLA,658.53,1614585960.108889500
AAPL,131.07,1614585960.108889500
TSLA,659.75,1614585960.108889500
AAPL,131.05,1614585960.108889500
TSLA,659.49,1614585960.108889500
AMZN,3171.02,1614585960.108889500
TSLA,658.45,1614585960.109889800
AMZN,3171.20,1614585960.109889800
AMZN,3171.10,1614585960.109889800
AAPL,131.19,1614585960.109889800
AAPL,131.27,1614585960.109889800
TSLA,659.82,1614585960.109889800
AAPL,131.09,1614585960.109889800
AMZN,3171.32,1614585960.109889800
TSLA,658.47,1614585960.109889800
AAPL,130.31,1614585960.110890000
AAPL,130.78,1614585960.110890000
TSLA,658.98,1614585960.110890000
AMZN,3171.81,1614585960.110890000
AMZN,3170.51,1614585960.110890000
TSLA,659.76,1614585960.110890000
AMZN,0.00,1614585960.110890000
TSLA,658.42,1614585960.110890000
AAPL,130.14,1614585960.110890000
AMZN,3170.30,1614585960.110890000
TSLA,658.33,1614585960.110890000
AMZN,3170.84,1614585960.110890000
TSLA,658.27,1614585960.111889000
AAPL,131.95,1614585960.111889000
AMZN,3170.94,1614585960.111889000
TSLA,658.97,1614585960.111889000
TSLA,658.24,1614585960.111889000
AAPL,130.38,1614585960.111889000
AMZN,3170.76,1614585960.111889000
AMZN,3171.82,1614585960.111889000
AAPL,130.05,1614585960.111889000
TSLA,0.00,1614585960.111889000
TSLA,658.74,1614585960.112890100
AAPL,130.86,1614585960.113889100
AMZN,3171.15,1614585960.113889100
TSLA,659.57,1614585960.113889100
AAPL,131.51,1614585960.113889100
AMZN,3171.70,1614585960.113889100
TSLA,658.10,1614585960.113889100
TSLA,658.09,1614585960.114889100
AMZN,3171.49,1614585960.114889100
AMZN,3171.18,1614585960.114889100
AMZN,3171.80,1614585960.114889100
TSLA,658.06,1614585960.114889100
AMZN,3170.22,1614585960.114889100
AAPL,130.95,1614585960.114889100
TSLA,659.83,1614585960.114889100
AMZN,3170.13,1614585960.114889100
AAPL,130.09,1614585960.114889100
TSLA,659.34,1614585960.115887700
TSLA,0.00,1614585960.115887700
AMZN,3171.80,1614585960.115887700
AAPL,131.25,1614585960.115887700
TSLA,659.56,1614585960.115887700
AMZN,3171.76,1614585960.115887700
AAPL,130.99,1614585960.115887700
AAPL,0.00,1614585960.115887700
AMZN,3171.54,1614585960.115887700
AAPL,131.44,1614585960.115887700
TSLA,659.92,1614585960.115887700
TSLA,658.69,1614585960.115887700
AMZN,3170.69,1614585960.116887800
TSLA,658.71,1614585960.116887800
AAPL,131.64,1614585960.116887800
AAPL,131.40,1614585960.116887800
AMZN,3170.26,1614585960.116887800
TSLA,659.55,1614585960.116887800
TSLA,659.18,1614585960.116887800
AAPL,131.84,1614585960.116887800
AMZN,3170.86,1614585960.116887800
TSLA,659.60,1614585960.117888200
AAPL,131.92,1614585960.117888200
TSLA,658.27,1614585960.117888200
TSLA,658.17,1614585960.117888200
TSLA,659.38,1614585960.117888200
AMZN,3170.21,1614585960.117888200
AMZN,3170.56,1614585960.117888200
AAPL,131.33,1614585960.117888200
AAPL,131.23,1614585960.117888200
AAPL,131.46,1614585960.117888200
AAPL,131.14,1614585960.117888200
AMZN,3171.08,1614585960.117888200
TSLA,659.29,1614585960.118889800
AMZN,3171.11,1614585960.118889800
AAPL,130.73,1614585960.118889800
AAPL,131.13,1614585960.118889800
AAPL,131.35,1614585960.118889800
TSLA,658.65,1614585960.118889800
AMZN,3170.03,1614585960.118889800
AMZN,3170.03,1614585960.118889800
AAPL,130.53,1614585960.118889800
TSLA,658.10,1614585960.118889800
AAPL,131.65,1614585960.118889800
AMZN,3170.25,1614585960.118889800
AAPL,131.88,1614585960.118889800
AAPL,131.52,1614585960.118889800
AMZN,3170.21,1614585960.118889800
AMZN,3170.57,1614585960.118889800
AAPL,130.74,1614585960.119887700
AAPL,130.35,1614585960.119887700
AAPL,130.89,1614585960.119887700
TSLA,658.30,1614585960.119887700
AAPL,131.93,1614585960.119887700
TSLA,658.14,1614585960.119887700
AAPL,130.24,1614585960.119887700
AAPL,0.00,1614585960.119887700
TSLA,658.35,1614585960.119887700
AMZN,3171.10,1614585960.120887500
AAPL,130.75,1614585960.120887500
AMZN,3171.16,1614585960.120887500
AAPL,131.14,1614585960.120887500
AAPL,130.64,1614585960.120887500
AAPL,131.53,1614585960.120887500
TSLA,658.68,1614585960.120887500
AMZN,3170.20,1614585960.120887500
TSLA,658.32,1614585960.120887500
TSLA,658.39,1614585960.120887500
AMZN,3170.15,1614585960.121890500
AMZN,3170.45,1614585960.121890500
AMZN,3170.73,1614585960.121890500
TSLA,658.86,1614585960.121890500
AAPL,130.75,1614585960.121890500
AMZN,3170.15,1614585960.121890500
AAPL,130.81,1614585960.121890500
TSLA,658.54,1614585960.121890500
AAPL,130.51,1614585960.121890500
AMZN,3170.85,1614585960.121890500
AMZN,3171.23,1614585960.121890500
AMZN,3170.82,1614585960.122890400
AMZN,3171.32,1614585960.122890400
TSLA,659.36,1614585960.122890400
TSLA,659.46,1614585960.122890400
AMZN,3170.74,1614585960.122890400
AAPL,130.01,1614585960.122890400
AAPL,130.13,1614585960.122890400
AMZN,3170.65,1614585960.122890400
TSLA,658.43,1614585960.122890400
AAPL,130.34,1614585960.122890400
TSLA,658.15,1614585960.123890600
AMZN,3170.95,1614585960.123890600
AAPL,130.02,1614585960.123890600
TSLA,658.39,1614585960.123890600
AAPL,130.77,1614585960.123890600
AMZN,3171.41,1614585960.123890600
AMZN,3171.54,1614585960.123890600
TSLA,659.24,1614585960.123890600
TSLA,659.27,1614585960.123890600
AMZN,3171.55,1614585960.123890600
AMZN,3171.59,1614585960.123890600
AAPL,0.00,1614585960.123890600
AMZN,3171.01,1614585960.123890600
AAPL,130.25,1614585960.124889700
TSLA,658.91,1614585960.124889700
TSLA,659.20,1614585960.124889700
AMZN,3170.73,1614585960.124889700
AMZN,3170.27,1614585960.124889700
AAPL,131.01,1614585960.124889700
TSLA,658.89,1614585960.124889700
TSLA,658.91,1614585960.124889700
TSLA,659.57,1614585960.124889700
