symbol,side,type,price,timestamp
AAPL,buy,limit,130.05,1608936479.6712308
FB,sell,market,,1608936480.1598442
FB,sell,market,,1608936480.4152331
FB,buy,limit,265.64,1608936481.0877779
GOOG,sell,market,,1608936481.472047
GOOG,sell,market,,1608936482.466509
AAPL,buy,market,,1608936483.3517828
GOOG,buy,market,,1608936483.6623373
FB,sell,market,,1608936484.6212983
GOOG,buy,market,,1608936485.5766947
TSLA,buy,market,,1608936485.742234
AMZN,sell,market,,1608936485.772484
AMZN,buy,market,,1608936486.1832411
FB,buy,limit,266.61,1608936486.5312152
TSLA,buy,limit,658.8,1608936487.2051845
FB,buy,market,266.1,1608936487.8907747
GOOG,buy,limit,1733.53,1608936488.4997342
AMZN,sell,market,,1608936489.3760197
AAPL,buy,limit,,1608936490.247172
AMZN,sell,market,,1608936490.6944623
TSLA,buy,market,,1608936491.2089605
GOOG,buy,market,,1608936491.5015864
AAPL,buy,limit,130.36,1608936492.1988358
GOOG,sell,market,,1608936493.151765
TSLA,buy,limit,659.3,1608936494.0591152
GOOG,buy,market,,1608936494.7447777
FB,buy,market,,1608936495.0303075
TSLA,sell,limit,658.98,1608936495.2092457
FB,buy,market,,1608936495.7339017
FB,buy,market,,1608936496.4045973
FB,buy,market,266.45,1608936497.3528056
AAPL,buy,market,,1608936498.2213562
TSLA,buy,limit,658.05,1608936498.82147
AMZN,sell,market,,1608936499.7828002
FB,sell,limit,266.57,1608936500.3851311
AAPL,buy,limit,131.26,1608936501.2772658
AAPL,buy,market,,1608936501.480108
FB,buy,market,,1608936501.707756
FB,sell,limit,265.94,1608936502.467557
GOOG,sell,limit,1733.68,1608936503.3393433
AAPL,buy,limit,130.02,1608936504.0038466
AMZN,sell,market,,1608936504.5300636
GOOG,sell,market,,1608936504.8367214
GOOG,sell,limit,1733.74,1608936505.129006
AMZN,sell,market,,1608936505.8532956
TSLA,buy,market,,1608936506.574978
TSLA,buy,limit,659.34,1608936506.7365744
AMZN,buy,market,,1608936507.4607625
GOOG,buy,market,,1608936507.705379
GOOG,sell,limit,1733.41,1608936508.1077955
AMZN,sell,limit,3170.56,1608936508.8064356
AAPL,buy,limit,131.28,1608936509.3593442
TSLA,buy,market,,1608936510.2375052
TSLA,buy,limit,659.17,1608936510.5742033
GOOG,buy,market,,1608936511.569097
GOOG,sell,limit,1733.68,1608936512.2328746
TSLA,buy,limit,658.11,1608936512.5226364
TSLA,sell,limit,659.22,1608936512.9752
AAPL,sell,market,,1608936513.8915386
TSLA,buy,market,,1608936514.294416
AMZN,buy,limit,3170.99,1608936514.9193888
AAPL,buy,limit,131.01,1608936515.6798806
GOOG,sell,market,,1608936516.1550045
FB,sell,limit,266.33,1608936516.5244179
FB,buy,limit,265.49,1608936517.2830875
FB,buy,limit,266.72,1608936517.6987536
AMZN,buy,limit,3171.22,1608936518.6986985
AMZN,sell,limit,3171.77,1608936519.1653876
TSLA,sell,limit,659.11,1608936519.6739872
GOOG,sell,limit,1733.32,1608936520.6297925
AAPL,buy,market,,1608936521.3607242
AMZN,buy,limit,3170.57,1608936521.9545243
AAPL,buy,limit,131.91,1608936522.826291
AMZN,buy,market,,1608936523.8065712
AAPL,buy,market,,1608936524.2335372
AAPL,sell,market,,1608936524.3766587
GOOG,sell,limit,1732.14,1608936524.581665
GOOG,sell,limit,1733.29,1608936525.278368
AAPL,buy,limit,130.52,1608936525.4445877
GOOG,sell,limit,1732.49,1608936526.407704
TSLA,sell,market,,1608936526.8047538
AAPL,buy,limit,130.23,1608936527.318543
TSLA,sell,limit,658.26,1608936527.4132917
AMZN,buy,market,,1608936527.434231
AMZN,buy,market,,1608936527.7990093
AAPL,buy,market,,1608936527.9413543
FB,buy,market,,1608936528.2576232
GOOG,sell,limit,1732.26,1608936528.737677
TSLA,buy,limit,658.06,1608936529.7360542
AAPL,sell,limit,130.57,1608936529.9682655
FB,buy,market,,1608936530.0150516
FB,sell,market,,1608936530.6409664
AAPL,sell,market,,1608936531.6263504
AMZN,buy,market,,1608936532.218099
FB,buy,limit,,1608936533.09536
GOOG,sell,market,,1608936533.3087583
AAPL,buy,limit,130.6,1608936533.570918
TSLA,sell,market,,1608936533.6325858
TSLA,buy,market,,1608936534.2390814
GOOG,buy,market,,1608936534.455462
AMZN,buy,limit,3171.91,1608936534.5668187
TSLA,sell,market,,1608936534.9160323
AAPL,sell,market,,1608936535.3151202
GOOG,buy,market,,1608936535.4701602
AMZN,sell,market,,1608936536.0108523
GOOG,sell,market,,1608936536.756838
TSLA,sell,market,,1608936537.45503
GOOG,sell,market,,1608936538.2375896
AMZN,buy,market,,1608936538.6548805
AMZN,buy,market,,1608936539.36399
AAPL,buy,limit,130.97,1608936539.5878024
AMZN,buy,limit,3171.21,1608936540.4452374
AAPL,buy,limit,131.09,1608936540.456955
TSLA,sell,market,,1608936540.9454775
AMZN,buy,limit,3171.63,1608936541.7457664
GOOG,sell,limit,1733.16,1608936542.4354153
AAPL,buy,limit,131.64,1608936542.9428077
FB,buy,limit,266.94,1608936543.5159726
AAPL,sell,market,,1608936543.721004
TSLA,buy,limit,659.17,1608936544.5696611
FB,buy,limit,266.35,1608936545.0885773
AMZN,buy,limit,3171.58,1608936545.997644
AMZN,sell,market,,1608936546.6515665
TSLA,buy,limit,658.06,1608936546.67983
FB,sell,market,266.87,1608936547.1514435
TSLA,buy,limit,659.11,1608936547.3520253
AAPL,sell,limit,131.89,1608936547.5200038
FB,sell,market,,1608936547.7432337
TSLA,buy,market,,1608936548.109326
GOOG,sell,market,,1608936548.203222
GOOG,sell,limit,1733.28,1608936548.678909
AMZN,buy,market,,1608936549.062386
FB,sell,limit,266.01,1608936549.2878542
TSLA,sell,limit,658.86,1608936550.126468
AMZN,sell,limit,3170.35,1608936550.9807203
AMZN,buy,limit,3170.57,1608936551.2359786
FB,sell,market,,1608936551.6897974
GOOG,buy,limit,1733.76,1608936552.470629
AMZN,sell,limit,3170.19,1608936553.0742486
AMZN,sell,limit,3170.54,1608936553.640887
AMZN,sell,limit,3171.23,1608936553.8979406
AMZN,sell,market,,1608936554.709464
FB,sell,limit,265.58,1608936555.379963
FB,buy,limit,,1608936556.323807
GOOG,sell,market,,1608936556.7165768
FB,sell,limit,266.08,1608936557.4793994
AAPL,buy,market,,1608936557.8459966
GOOG,sell,limit,1732.78,1608936558.4588919
FB,sell,market,,1608936559.0222282
AMZN,buy,limit,3171.82,1608936559.0411634
FB,buy,market,,1608936559.2609093
AAPL,buy,limit,130.57,1608936559.3777494
GOOG,buy,limit,1732.26,1608936560.0482402
TSLA,buy,market,,1608936560.8628948
AAPL,buy,limit,131.63,1608936561.2886693
FB,buy,market,,1608936562.027168
AAPL,buy,market,,1608936562.1341715
AMZN,sell,market,,1608936562.8968737
TSLA,sell,market,,1608936563.5024207
GOOG,buy,limit,1732.11,1608936564.2307663
TSLA,sell,limit,659.68,1608936565.0823
GOOG,sell,limit,1732.2,1608936565.610895
FB,buy,market,,1608936565.6736844
AMZN,sell,market,,1608936565.9212258
FB,buy,market,,1608936566.7520018
FB,buy,market,,1608936567.3942878
AAPL,sell,market,,1608936568.0979934
AMZN,buy,limit,3171.65,1608936568.7347448
FB,sell,market,265.48,1608936569.4341266
FB,sell,limit,265.12,1608936570.286759
GOOG,buy,market,,1608936570.751869
AAPL,buy,market,,1608936571.311926
TSLA,sell,limit,659.13,1608936571.4208539
GOOG,sell,market,,1608936571.9891634
FB,buy,limit,265.41,1608936572.569735
GOOG,buy,limit,1733.45,1608936573.1171057
GOOG,buy,limit,1733.06,1608936573.6046858
FB,buy,limit,265.78,1608936574.4306324
GOOG,buy,market,,1608936575.2025838
FB,sell,limit,266.85,1608936576.0132954
AAPL,buy,limit,131.91,1608936576.3628144
AMZN,buy,limit,3171.04,1608936576.6369479
AMZN,sell,limit,3170.53,1608936576.7642899
TSLA,sell,limit,658.97,1608936577.399739
GOOG,buy,limit,1733.49,1608936577.696452
TSLA,buy,market,,1608936578.197596
FB,buy,market,,1608936578.505944
TSLA,sell,market,,1608936578.7712305
AMZN,buy,market,,1608936579.7582934
TSLA,buy,market,,1608936580.2743561
GOOG,sell,limit,1733.75,1608936580.715309
GOOG,sell,market,,1608936581.4653065
FB,buy,limit,265.03,1608936581.7972782
GOOG,sell,market,,1608936582.3450756
AMZN,sell,limit,3170.66,1608936582.6583874
FB,buy,limit,266.41,1608936582.7254643
AMZN,sell,limit,3171.96,1608936583.2513309
AAPL,sell,limit,131.59,1608936583.8506875
AAPL,sell,limit,131.77,1608936584.349255
AMZN,buy,limit,3171.33,1608936584.4720268
TSLA,buy,market,,1608936585.1846588
AMZN,sell,market,,1608936585.9149928
TSLA,buy,market,,1608936586.3188386
FB,buy,market,,1608936587.1611485
TSLA,sell,market,,1608936587.6494339
AMZN,buy,market,,1608936588.2819202
TSLA,buy,limit,659.51,1608936588.929827
FB,sell,limit,265.43,1608936589.8793716
GOOG,buy,limit,1732.49,1608936590.712115
FB,buy,market,,1608936591.3937333
FB,sell,limit,265.54,1608936591.8860605
AMZN,sell,market,,1608936592.6860266
AAPL,buy,market,,1608936593.550761
AMZN,sell,limit,3171.46,1608936593.5945008
AAPL,sell,market,,1608936594.0920599
GOOG,sell,limit,1733.42,1608936594.5144234
AMZN,buy,market,,1608936595.1474633
GOOG,sell,market,,1608936595.2861738
AMZN,buy,limit,3170.3,1608936595.5749812
FB,buy,market,,1608936596.2949452
AMZN,buy,limit,3171.2,1608936596.6264932
AMZN,buy,limit,3171.26,1608936596.794243
FB,buy,limit,265.24,1608936597.5342267
TSLA,sell,market,,1608936597.9194038
AAPL,buy,market,,1608936598.1846378
TSLA,buy,limit,658.03,1608936598.6890383
AMZN,sell,market,,1608936598.8172956
AAPL,buy,market,,1608936599.2367537
AMZN,buy,limit,3171.75,1608936599.7856894
AAPL,sell,market,,1608936599.9774573
GOOG,buy,market,,1608936600.6531785
FB,buy,limit,266.62,1608936601.096506
GOOG,buy,market,,1608936601.5484488
GOOG,sell,market,,1608936601.6671033
TSLA,sell,market,,1608936602.013003
GOOG,buy,market,1733.74,1608936602.4155428
AAPL,buy,market,,1608936602.926979
TSLA,sell,limit,659.72,1608936603.203264
GOOG,sell,limit,1732.96,1608936603.6378922
AAPL,sell,market,,1608936604.6048968
FB,buy,limit,265.94,1608936604.9619393
TSLA,sell,market,,1608936605.9130845
TSLA,buy,market,,1608936606.5317707
FB,buy,market,,1608936606.6362143
TSLA,sell,market,659.64,1608936607.467648
TSLA,sell,market,,1608936608.0665708
AAPL,sell,limit,130.86,1608936608.5346055
AMZN,buy,market,,1608936609.2917688
AMZN,buy,limit,3171.92,1608936609.6017594
AMZN,sell,limit,3170.57,1608936610.3919294
TSLA,sell,limit,659.88,1608936611.1036062
AAPL,sell,limit,131.36,1608936611.4158993
TSLA,sell,limit,658.55,1608936611.7805097
AAPL,buy,market,131.51,1608936611.9039245
GOOG,buy,market,,1608936612.7831354
GOOG,buy,market,,1608936613.7709873
TSLA,sell,limit,658.26,1608936614.1928024
AAPL,buy,limit,131.4,1608936614.5810707
TSLA,sell,limit,659.84,1608936614.6598368
AAPL,buy,limit,130.55,1608936615.1730208
AAPL,buy,limit,131.5,1608936615.8960996
AAPL,sell,market,,1608936616.2079098
AAPL,sell,market,,1608936616.6532
FB,buy,limit,265.48,1608936617.4388907
AMZN,sell,limit,3171.01,1608936617.6805077
GOOG,buy,limit,1732.98,1608936618.2791824
TSLA,sell,market,,1608936619.0711064
TSLA,sell,limit,658.2,1608936619.133021
AMZN,sell,market,,1608936619.5080588
GOOG,buy,market,,1608936619.6463816
TSLA,sell,market,,1608936620.3589585
FB,sell,market,,1608936620.5766537
AAPL,buy,market,131.52,1608936620.6726248
TSLA,sell,market,,1608936621.4958212
AMZN,buy,market,,1608936622.372574
AMZN,buy,limit,3170.0,1608936623.150532
TSLA,sell,market,,1608936623.2402966
FB,sell,limit,265.8,1608936623.4275858
AAPL,buy,limit,130.63,1608936623.6523004
AMZN,buy,market,,1608936624.4921339
AAPL,buy,market,,1608936625.1460657
GOOG,sell,market,,1608936626.0849686
TSLA,sell,market,,1608936626.1239579
AAPL,buy,market,130.45,1608936627.1168592
FB,sell,limit,266.84,1608936627.2431655
GOOG,sell,market,,1608936627.7141767
FB,buy,market,,1608936627.951918
AAPL,buy,market,,1608936628.5276124
FB,buy,market,,1608936629.1626542
TSLA,sell,market,,1608936629.4045677
AAPL,sell,market,,1608936629.4463851
AAPL,buy,market,,1608936630.3742921
AAPL,buy,market,,1608936631.112423
TSLA,sell,limit,658.63,1608936631.729489
AAPL,sell,market,131.76,1608936632.2477143
AMZN,sell,market,,1608936632.412978
TSLA,buy,market,,1608936633.2007143
AMZN,buy,limit,3171.68,1608936633.7715404
FB,buy,market,,1608936634.7489238
FB,buy,limit,,1608936634.7851543
AAPL,buy,limit,130.75,1608936635.250678
FB,buy,market,,1608936635.9483414
AAPL,buy,limit,130.58,1608936636.069065
AAPL,buy,limit,131.54,1608936636.556949
TSLA,buy,limit,658.34,1608936636.836279
AAPL,buy,limit,131.03,1608936637.817972
TSLA,sell,market,,1608936638.4309177
AAPL,sell,market,,1608936638.9255621
TSLA,buy,limit,659.23,1608936638.9520187
AMZN,buy,limit,3170.6,1608936639.315389
AAPL,sell,market,,1608936640.3120072
AMZN,sell,market,,1608936640.9998572
GOOG,sell,market,,1608936641.4181256
FB,buy,market,,1608936641.7045047
GOOG,sell,market,,1608936641.8608534
FB,buy,market,,1608936642.123616
AMZN,buy,market,,1608936642.1922915
AAPL,buy,market,,1608936643.132752
AAPL,buy,limit,131.83,1608936643.5491316
GOOG,buy,limit,1732.43,1608936643.916279
AAPL,sell,limit,131.49,1608936644.8694925
TSLA,sell,market,658.7,1608936645.671237
GOOG,buy,market,,1608936645.8218613
FB,buy,market,,1608936645.995198
GOOG,sell,market,,1608936646.5047667
AAPL,buy,limit,130.29,1608936647.2455208
AMZN,sell,market,,1608936647.6433332
GOOG,sell,market,,1608936647.6681526
AAPL,buy,market,,1608936648.5466363
GOOG,buy,market,,1608936649.262114
GOOG,sell,market,,1608936649.6683161
FB,sell,market,,1608936650.0102296
AMZN,buy,market,,1608936650.8443506
TSLA,buy,market,,1608936651.4552166
TSLA,buy,limit,658.97,1608936652.2331388
FB,buy,limit,266.84,1608936652.989628
AAPL,buy,market,130.33,1608936653.5620244
GOOG,buy,limit,1733.59,1608936653.7178643
GOOG,buy,limit,1733.61,1608936653.9119482
AAPL,sell,market,,1608936654.1071086
TSLA,buy,market,,1608936654.837914
AMZN,sell,market,,1608936655.1213694
AAPL,sell,market,,1608936655.3602288
AMZN,sell,limit,3171.67,1608936655.5129464
AAPL,sell,market,,1608936656.0807712
AAPL,buy,limit,130.79,1608936656.6325996
TSLA,buy,limit,659.63,1608936657.132956
AMZN,sell,limit,3170.1,1608936657.4655848
AAPL,sell,limit,130.67,1608936657.6727679
FB,buy,market,,1608936657.9796042
TSLA,buy,limit,658.9,1608936658.854876
FB,sell,market,,1608936659.807718
AAPL,buy,market,,1608936660.3765454
GOOG,buy,market,,1608936661.003876
FB,buy,limit,265.85,1608936661.7392204
TSLA,sell,market,,1608936662.3458796
AAPL,sell,limit,130.36,1608936662.7586126
FB,buy,limit,265.11,1608936662.7785816
GOOG,buy,market,,1608936663.7358117
AMZN,buy,market,,1608936664.168191
FB,buy,market,,1608936664.2443657
AAPL,buy,limit,131.31,1608936664.2952406
GOOG,buy,limit,1733.69,1608936664.370509
TSLA,sell,market,,1608936665.1948488
AMZN,sell,limit,3171.73,1608936665.4201722
AMZN,buy,limit,3170.45,1608936666.1383123
TSLA,sell,market,,1608936666.6852472
AAPL,buy,market,,1608936667.2446115
GOOG,sell,limit,1733.74,1608936667.29019
AMZN,buy,limit,3171.42,1608936668.1201708
GOOG,buy,market,,1608936668.4118083
AMZN,buy,market,,1608936669.377765
GOOG,buy,market,,1608936669.6234562
AAPL,sell,market,,1608936670.5190375
GOOG,sell,limit,1733.12,1608936670.9531379
TSLA,buy,limit,658.7,1608936671.2373252
AMZN,buy,market,3171.01,1608936671.6145332
AMZN,sell,market,,1608936671.899075
TSLA,buy,market,,1608936671.9788694
FB,buy,market,,1608936672.7176828
FB,sell,market,,1608936673.579999
AAPL,buy,limit,131.34,1608936674.507495
AAPL,sell,limit,131.72,1608936675.003113
GOOG,buy,market,,1608936675.7042718
AAPL,buy,limit,131.74,1608936675.7647145
AAPL,sell,limit,131.43,1608936676.6276755
GOOG,buy,market,,1608936677.5363426
AAPL,sell,limit,130.21,1608936678.2266188
GOOG,sell,market,,1608936678.4450364
TSLA,buy,limit,658.87,1608936679.2679365
AMZN,sell,market,,1608936679.285962
AAPL,buy,market,,1608936679.3944168
FB,sell,limit,266.5,1608936679.4447844
AMZN,buy,market,,1608936680.0869577
TSLA,sell,market,,1608936681.0561714
TSLA,sell,limit,658.86,1608936681.5552597
AMZN,sell,market,,1608936682.2966254
FB,sell,market,,1608936682.48682
GOOG,buy,market,1732.02,1608936683.1968694
GOOG,buy,limit,1733.8,1608936683.8256907
AAPL,sell,market,,1608936684.247914
FB,buy,market,,1608936684.8799927
AMZN,sell,limit,3171.32,1608936684.901187
GOOG,buy,limit,1732.76,1608936685.607264
AAPL,sell,market,,1608936686.3315122
TSLA,buy,market,,1608936687.3176715
FB,sell,limit,266.61,1608936687.717368
AMZN,buy,limit,3170.01,1608936688.4423344
FB,buy,market,,1608936688.714081
FB,sell,limit,266.67,1608936689.2262592
FB,sell,market,,1608936690.0463495
GOOG,sell,limit,1733.77,1608936690.9134407
GOOG,buy,limit,1732.58,1608936691.5845432
AMZN,sell,market,,1608936691.656687
TSLA,sell,limit,658.8,1608936691.6777303
TSLA,sell,limit,659.22,1608936692.1861773
GOOG,buy,limit,1732.82,1608936692.7775555
FB,buy,limit,266.3,1608936693.4502525
FB,sell,limit,265.93,1608936694.1219575
FB,buy,market,,1608936694.278942
FB,sell,market,,1608936694.5829418
AAPL,buy,limit,131.89,1608936695.3479104
TSLA,sell,limit,658.47,1608936695.4824884
AAPL,sell,market,,1608936695.596884
GOOG,buy,market,,1608936696.2438874
GOOG,sell,limit,1732.94,1608936697.2275667
TSLA,sell,market,,1608936697.9059935
GOOG,sell,limit,1732.94,1608936698.2065437
AMZN,sell,limit,3170.36,1608936698.3031852
GOOG,sell,market,,1608936698.9225104
AAPL,sell,limit,130.64,1608936699.1359246
GOOG,sell,limit,1733.6,1608936699.8913476
TSLA,sell,market,658.04,1608936700.865
TSLA,buy,market,,1608936700.959719
GOOG,buy,market,,1608936700.9742022
AMZN,buy,market,,1608936701.24319
GOOG,buy,limit,1733.15,1608936701.7097235
GOOG,buy,limit,,1608936702.148168
AAPL,buy,market,,1608936702.1595838
TSLA,sell,market,,1608936702.5527859
TSLA,sell,market,,1608936702.695082
TSLA,buy,limit,659.3,1608936703.4853277
AMZN,sell,market,,1608936703.5049393
GOOG,buy,limit,1732.09,1608936703.6942644
AAPL,buy,limit,130.05,1608936703.7891262
GOOG,buy,market,,1608936704.2332008
GOOG,buy,limit,1732.39,1608936704.6579263
FB,sell,limit,266.55,1608936705.4543576
FB,sell,market,,1608936706.0373259
TSLA,sell,market,,1608936706.5653753
AAPL,buy,limit,131.82,1608936706.6629252
GOOG,sell,limit,1732.33,1608936706.9148705
TSLA,sell,market,,1608936707.8736522
FB,sell,market,,1608936708.0673554
GOOG,buy,limit,1732.99,1608936708.611517
TSLA,buy,market,,1608936708.9846394
AAPL,sell,limit,130.77,1608936709.4367542
GOOG,buy,limit,1733.05,1608936709.8239806
FB,sell,limit,266.28,1608936710.0444725
AAPL,sell,limit,131.04,1608936710.5489776
FB,sell,limit,266.35,1608936711.4500148
GOOG,buy,market,,1608936711.661574
FB,sell,limit,266.24,1608936711.7591295
TSLA,sell,market,,1608936712.5301893
TSLA,buy,market,,1608936712.6162624
AMZN,buy,limit,3170.93,1608936713.556353
AMZN,sell,market,,1608936714.355713
FB,buy,limit,266.07,1608936715.1141403
FB,buy,limit,265.66,1608936715.304261
TSLA,sell,limit,658.79,1608936715.6843336
FB,sell,market,,1608936716.3196547
AMZN,sell,limit,3171.05,1608936716.4581816
GOOG,buy,market,,1608936716.5623786
AMZN,sell,limit,3171.86,1608936717.5305288
AMZN,buy,limit,3170.05,1608936718.1914127
AMZN,sell,market,,1608936718.7222502
FB,buy,limit,266.26,1608936719.195198
TSLA,sell,limit,659.65,1608936719.6215694
FB,sell,limit,265.14,1608936719.6621418
AMZN,sell,limit,,1608936720.335151
AAPL,sell,market,,1608936720.942531
AAPL,sell,limit,131.26,1608936721.2600858
GOOG,buy,market,,1608936721.6555917
AMZN,buy,limit,3170.51,1608936721.9807816
GOOG,sell,market,,1608936722.0658317
TSLA,sell,limit,658.73,1608936722.9638011
TSLA,buy,limit,659.49,1608936723.5758235
AAPL,buy,market,,1608936724.027023
GOOG,sell,limit,1732.76,1608936724.6813045
TSLA,buy,limit,658.57,1608936725.634098
TSLA,buy,market,,1608936725.9965832
GOOG,buy,market,,1608936726.6606917
FB,sell,market,,1608936727.521986
GOOG,sell,limit,1733.65,1608936727.7639945
FB,sell,market,,1608936728.7018945
FB,sell,market,,1608936728.8361595
FB,sell,market,,1608936729.1169307
AAPL,buy,limit,130.95,1608936729.2140121
GOOG,sell,limit,1733.76,1608936729.5703108
GOOG,buy,market,1733.53,1608936730.3424628
AMZN,buy,limit,3170.33,1608936731.0663748
AMZN,buy,market,,1608936732.0240417
GOOG,sell,market,,1608936732.1723106
FB,sell,market,,1608936732.642908
TSLA,buy,limit,659.96,1608936733.0562465
AMZN,buy,market,,1608936733.3128443
FB,buy,market,,1608936733.6706648
GOOG,sell,market,,1608936734.1804202
AAPL,buy,market,,1608936734.3643253
AMZN,sell,market,,1608936735.198177
AMZN,buy,limit,3171.78,1608936736.127248
AMZN,buy,limit,3171.62,1608936737.1072192
AMZN,sell,limit,3170.34,1608936737.3937125
AAPL,sell,market,,1608936738.1702502
AAPL,buy,limit,131.55,1608936738.468765
TSLA,buy,market,,1608936738.9666517
GOOG,sell,limit,1733.45,1608936739.11156
FB,sell,limit,266.75,1608936739.828747
AMZN,sell,limit,3171.87,1608936740.3268647
GOOG,sell,market,,1608936740.6649156
FB,buy,limit,265.2,1608936741.400998
GOOG,sell,market,,1608936741.6945355
GOOG,sell,limit,1733.46,1608936742.366092
AAPL,buy,limit,131.22,1608936742.8868465
TSLA,buy,market,,1608936743.0474792
GOOG,buy,limit,1733.97,1608936743.0871048
FB,sell,market,,1608936743.236257
GOOG,buy,market,,1608936744.1782234
TSLA,sell,market,,1608936744.2562997
AMZN,buy,limit,3170.34,1608936745.082737
TSLA,sell,limit,658.28,1608936745.149358
FB,sell,market,,1608936745.8582003
AAPL,sell,market,,1608936746.2784626
TSLA,buy,market,,1608936746.8102345
TSLA,sell,limit,658.54,1608936746.9193952
AAPL,buy,market,,1608936747.6628544
GOOG,buy,limit,1732.14,1608936748.1654525
FB,sell,limit,265.7,1608936749.0973737
TSLA,sell,limit,659.27,1608936749.9429717
FB,sell,market,,1608936750.30188
AMZN,buy,limit,3170.19,1608936750.6079214
TSLA,sell,limit,659.97,1608936751.2097223
TSLA,sell,market,,1608936751.7667165
AMZN,buy,limit,3170.77,1608936752.5440676
FB,buy,limit,,1608936753.4821427
AAPL,buy,limit,,1608936754.064387
FB,buy,limit,265.69,1608936754.7482698
FB,buy,limit,266.38,1608936754.8043623
AMZN,buy,market,,1608936755.2538767
FB,buy,market,,1608936755.9743068
FB,buy,market,,1608936756.3679173
TSLA,buy,market,,1608936756.8194137
FB,sell,limit,265.94,1608936756.9087915
FB,sell,market,,1608936757.5773606
TSLA,buy,market,,1608936758.2289686
FB,sell,limit,266.4,1608936759.0660088
FB,sell,limit,265.87,1608936759.8446257
TSLA,sell,market,,1608936760.5788383
AMZN,sell,market,,1608936761.0288935
AAPL,sell,market,,1608936761.4011009
FB,buy,market,,1608936762.2902772
GOOG,sell,market,,1608936762.5510962
TSLA,sell,market,,1608936762.697799
AMZN,sell,limit,3170.76,1608936762.964267
TSLA,buy,limit,658.23,1608936763.0346656
TSLA,buy,market,,1608936763.7944932
AMZN,buy,limit,3171.09,1608936764.333601
TSLA,buy,market,,1608936764.5130715
AMZN,sell,limit,3170.05,1608936764.5792549
FB,buy,market,,1608936764.589326
TSLA,buy,limit,658.72,1608936764.9801078
GOOG,buy,limit,1733.9,1608936765.626187
AAPL,sell,limit,130.73,1608936766.1516945
AMZN,buy,market,,1608936767.0009582
AMZN,buy,limit,,1608936767.6522777
FB,sell,market,,1608936768.3148854
FB,sell,limit,265.91,1608936769.2010765
AMZN,buy,limit,3171.74,1608936769.696399
FB,buy,market,,1608936769.7951293
AAPL,sell,limit,130.61,1608936770.0661373
FB,sell,market,,1608936770.156937
FB,buy,limit,265.29,1608936770.274127
TSLA,sell,limit,658.36,1608936770.9522693
FB,buy,market,,1608936771.9457717
FB,sell,market,,1608936772.7389426
TSLA,sell,limit,659.89,1608936772.9488106
AMZN,buy,limit,3170.25,1608936773.5207262
TSLA,sell,market,,1608936773.602485
FB,buy,limit,265.33,1608936774.2909107
AAPL,sell,market,,1608936774.812847
AAPL,sell,market,,1608936775.5629392
AAPL,buy,market,,1608936775.5811615
TSLA,sell,market,,1608936776.038053
AAPL,buy,limit,130.9,1608936776.9910517
AAPL,buy,limit,130.16,1608936777.5127935
TSLA,buy,limit,658.25,1608936777.7351403
AMZN,sell,limit,3170.76,1608936778.4517403
TSLA,buy,limit,658.53,1608936779.2944324
AMZN,buy,limit,3171.74,1608936779.9021933
GOOG,sell,market,,1608936779.9331665
GOOG,sell,market,,1608936780.4684525
AAPL,sell,limit,131.04,1608936781.1310692
FB,buy,limit,265.3,1608936781.2432559
TSLA,buy,market,659.93,1608936781.466692
TSLA,sell,market,,1608936781.6119223
FB,sell,limit,265.86,1608936782.160602
GOOG,buy,market,,1608936782.715468
TSLA,buy,limit,658.85,1608936783.341266
GOOG,sell,limit,1733.68,1608936783.4110065
AMZN,sell,market,,1608936784.3449495
FB,buy,limit,266.15,1608936784.693249
GOOG,sell,market,,1608936785.057716
AMZN,sell,market,,1608936785.1870344
AMZN,buy,market,,1608936785.2154293
AMZN,sell,market,,1608936785.6206963
FB,buy,limit,266.58,1608936785.9595547
AAPL,sell,limit,130.33,1608936786.5746496
FB,sell,market,,1608936787.2818193
FB,sell,market,,1608936787.7546644
GOOG,sell,market,,1608936788.3880022
FB,sell,limit,265.2,1608936788.3981264
AMZN,sell,limit,3170.0,1608936789.3170714
AMZN,buy,limit,3171.27,1608936790.0661762
TSLA,sell,limit,658.41,1608936790.6100695
FB,sell,limit,265.27,1608936790.9765227
AAPL,sell,limit,130.85,1608936791.9653819
GOOG,buy,market,,1608936792.0661244
AAPL,buy,market,,1608936792.694427
FB,buy,limit,266.87,1608936792.7921228
AMZN,buy,limit,3170.93,1608936793.70838
AAPL,sell,market,,1608936794.4899611
FB,buy,limit,265.67,1608936794.610242
FB,buy,market,,1608936795.1232824
FB,buy,limit,265.98,1608936795.7333548
GOOG,buy,limit,1732.9,1608936795.813283
FB,sell,market,,1608936796.5327282
FB,sell,limit,265.78,1608936797.1132088
TSLA,buy,limit,658.92,1608936797.318367
FB,sell,limit,266.33,1608936797.7934663
FB,buy,limit,265.27,1608936797.9080536
FB,buy,market,,1608936798.6372602
GOOG,sell,market,,1608936798.8086467
FB,buy,limit,265.41,1608936799.7687454
AMZN,buy,market,,1608936800.0215385
AMZN,buy,market,,1608936800.1912916
AAPL,buy,limit,131.87,1608936800.4446328
FB,buy,market,,1608936801.2795007
AMZN,sell,limit,3170.38,1608936802.1911452
FB,buy,market,,1608936802.2596838
AMZN,sell,limit,3170.95,1608936802.5230672
AAPL,buy,limit,130.05,1608936803.0503135
