symbol,side,type,price,timestamp,reason
AAPL,SELL,MARKET,0.00,1608939390.785442,no-match
AAPL,SELL,MARKET,0.00,1608939391.5932312,no-match
FB,BUY,MARKET,266.30,1608939392.4751072,product-halted
FB,BUY,LIMIT,266.43,1608939395.4954467,product-halted
GOOG,SELL,LIMIT,1732.55,1608939395.7450302,product-halted
GOOG,SELL,LIMIT,1732.58,1608939397.1821222,product-halted
AMZN,SELL,MARKET,3170.09,1608939397.2887013,no-match
FB,BUY,LIMIT,266.92,1608939397.7643375,product-halted
AMZN,SELL,MARKET,0.00,1608939398.6975625,no-match
FB,SELL,MARKET,0.00,1608939401.624873,product-halted
GOOG,BUY,MARKET,0.00,1608939403.4095712,product-halted
FB,SELL,MARKET,266.38,1608939405.877353,product-halted
GOOG,BUY,MARKET,0.00,1608939407.2256196,product-halted
GOOG,SELL,LIMIT,1733.78,1608939408.1275127,product-halted
FB,BUY,LIMIT,266.43,1608939409.848496,product-halted
AAPL,BUY,MARKET,130.75,1608939410.5231447,no-match
FB,SELL,MARKET,266.30,1608939411.3913066,product-halted
GOOG,BUY,LIMIT,1732.26,1608939411.5692508,product-halted
GOOG,SELL,LIMIT,1732.99,1608939412.5616844,product-halted
FB,BUY,LIMIT,266.18,1608939413.4416528,product-halted
FB,BUY,LIMIT,266.80,1608939414.2960322,product-halted
FB,BUY,MARKET,0.00,1608939416.214334,product-halted
GOOG,BUY,MARKET,0.00,1608939419.38701,product-halted
GOOG,BUY,MARKET,0.00,1608939419.8739533,product-halted
GOOG,SELL,MARKET,0.00,1608939420.2475462,product-halted
FB,SELL,LIMIT,265.74,1608939421.8713164,product-halted
FB,SELL,LIMIT,266.66,1608939422.5291317,product-halted
FB,BUY,MARKET,0.00,1608939423.2900474,product-halted
AAPL,SELL,MARKET,0.00,1608939423.6280303,no-match
GOOG,BUY,MARKET,0.00,1608939423.9240577,product-halted
AAPL,BUY,MARKET,0.00,1608939424.3018985,no-match
GOOG,BUY,LIMIT,1733.76,1608939424.5460649,product-halted
AAPL,BUY,MARKET,0.00,1608939425.1548417,no-match
GOOG,BUY,LIMIT,1733.17,1608939426.1520731,product-halted
AAPL,SELL,MARKET,0.00,1608939429.2980232,no-match
FB,BUY,MARKET,0.00,1608939430.857557,product-halted
AAPL,SELL,MARKET,0.00,1608939433.174375,no-match
AAPL,SELL,MARKET,0.00,1608939434.5861218,no-match
GOOG,BUY,MARKET,0.00,1608939435.791439,product-halted
AAPL,SELL,MARKET,0.00,1608939436.3175838,no-match
GOOG,BUY,MARKET,0.00,1608939436.7991495,product-halted
GOOG,BUY,MARKET,0.00,1608939437.7864606,product-halted
FB,SELL,MARKET,0.00,1608939439.571225,product-halted
GOOG,SELL,MARKET,0.00,1608939440.2125347,product-halted
GOOG,BUY,LIMIT,1733.81,1608939441.1993773,product-halted
GOOG,SELL,LIMIT,1733.64,1608939442.7281706,product-halted
FB,SELL,MARKET,0.00,1608939443.669388,product-halted
GOOG,SELL,MARKET,0.00,1608939444.1648567,product-halted
GOOG,SELL,MARKET,0.00,1608939446.15378,product-halted
FB,SELL,LIMIT,265.34,1608939447.9640727,product-halted
FB,SELL,LIMIT,265.72,1608939451.760481,product-halted
FB,SELL,MARKET,0.00,1608939451.658542,product-halted
GOOG,SELL,MARKET,0.00,1608939452.1774201,product-halted
FB,BUY,LIMIT,265.56,1608939453.8221154,product-halted
GOOG,BUY,MARKET,0.00,1608939456.640519,product-halted
GOOG,SELL,MARKET,0.00,1608939457.2812252,product-halted
AMZN,SELL,MARKET,0.00,1608939457.5946667,no-match
FB,BUY,MARKET,0.00,1608939458.53213,product-halted
FB,SELL,LIMIT,266.59,1608939458.787936,product-halted
AAPL,SELL,MARKET,0.00,1608939459.8078618,no-match
GOOG,SELL,LIMIT,1733.20,1608939461.662521,product-halted
GOOG,BUY,MARKET,0.00,1608939462.8597684,product-halted
FB,SELL,MARKET,0.00,1608939463.4804535,product-halted
GOOG,BUY,MARKET,0.00,1608939463.6389031,product-halted
FB,BUY,LIMIT,265.35,1608939464.79478,product-halted
GOOG,SELL,MARKET,0.00,1608939465.4667459,product-halted
GOOG,SELL,MARKET,0.00,1608939466.146935,product-halted
GOOG,BUY,MARKET,0.00,1608939467.4097235,product-halted
GOOG,BUY,MARKET,0.00,1608939468.4751494,product-halted
GOOG,BUY,LIMIT,1733.46,1608939470.3703094,product-halted
FB,BUY,LIMIT,266.49,1608939470.9277503,product-halted
AMZN,BUY,MARKET,3171.02,1608939471.4324417,no-match
GOOG,BUY,LIMIT,1732.24,1608939471.6166096,product-halted
FB,SELL,LIMIT,266.18,1608939472.3903337,product-halted
FB,BUY,MARKET,0.00,1608939475.765401,product-halted
FB,SELL,MARKET,0.00,1608939476.98413,product-halted
FB,SELL,LIMIT,266.91,1608939477.279914,product-halted
GOOG,BUY,MARKET,0.00,1608939478.2728853,product-halted
AAPL,SELL,MARKET,0.00,1608939478.3969805,no-match
FB,SELL,LIMIT,266.36,1608939478.7182283,product-halted
GOOG,SELL,MARKET,0.00,1608939481.1019044,product-halted
AAPL,SELL,MARKET,0.00,1608939482.2200847,no-match
GOOG,BUY,MARKET,0.00,1608939482.7529209,product-halted
GOOG,BUY,MARKET,1733.43,1608939487.278764,product-halted
FB,BUY,MARKET,0.00,1608939488.7588673,product-halted
GOOG,BUY,LIMIT,1733.45,1608939489.3816607,product-halted
GOOG,SELL,MARKET,0.00,1608939490.301654,product-halted
FB,BUY,LIMIT,266.70,1608939490.1985416,product-halted
GOOG,SELL,MARKET,0.00,1608939491.117353,product-halted
FB,BUY,MARKET,0.00,1608939492.883335,product-halted
GOOG,BUY,LIMIT,1732.94,1608939493.6997182,product-halted
GOOG,SELL,MARKET,0.00,1608939495.7009246,product-halted
AAPL,BUY,MARKET,0.00,1608939496.131604,no-match
TSLA,SELL,MARKET,0.00,1608939496.2671576,no-match
GOOG,BUY,MARKET,0.00,1608939496.5927248,product-halted
GOOG,BUY,LIMIT,1733.41,1608939497.543609,product-halted
FB,BUY,MARKET,0.00,1608939497.8807213,product-halted
FB,SELL,MARKET,0.00,1608939498.7048469,product-halted
TSLA,SELL,MARKET,0.00,1608939498.9958274,no-match
GOOG,SELL,LIMIT,1733.76,1608939499.7320232,product-halted
FB,SELL,LIMIT,265.87,1608939501.6925354,product-halted
AAPL,SELL,MARKET,0.00,1608939501.8294969,no-match
GOOG,BUY,MARKET,1732.12,1608939502.3074453,product-halted
GOOG,SELL,LIMIT,1733.25,1608939504.3483648,product-halted
AAPL,BUY,MARKET,0.00,1608939506.9137795,no-match
FB,BUY,LIMIT,265.56,1608939507.7336657,product-halted
GOOG,BUY,MARKET,0.00,1608939508.7417543,product-halted
TSLA,BUY,MARKET,0.00,1608939509.6955173,no-match
TSLA,BUY,MARKET,0.00,1608939510.877717,no-match
GOOG,SELL,MARKET,0.00,1608939511.8524842,product-halted
FB,SELL,LIMIT,266.49,1608939513.3740718,product-halted
FB,BUY,MARKET,0.00,1608939513.8451064,product-halted
FB,SELL,LIMIT,266.03,1608939513.9825835,product-halted
GOOG,SELL,MARKET,0.00,1608939514.4694047,product-halted
AAPL,BUY,MARKET,0.00,1608939515.621031,no-match
GOOG,SELL,LIMIT,1733.39,1608939516.6274207,product-halted
AAPL,SELL,MARKET,0.00,1608939518.174525,no-match
GOOG,SELL,LIMIT,1733.98,1608939519.8158054,product-halted
AAPL,SELL,MARKET,0.00,1608939520.178764,no-match
FB,SELL,LIMIT,266.74,1608939520.8533952,product-halted
GOOG,SELL,LIMIT,1733.83,1608939521.6603906,product-halted
GOOG,SELL,LIMIT,1733.61,1608939522.5832682,product-halted
GOOG,BUY,LIMIT,1732.51,1608939523.452256,product-halted
GOOG,SELL,LIMIT,1732.27,1608939524.3339796,product-halted
FB,BUY,LIMIT,266.22,1608939525.121162,product-halted
AAPL,SELL,MARKET,0.00,1608939527.114328,no-match
GOOG,BUY,LIMIT,1733.80,1608939527.1304982,product-halted
AAPL,SELL,MARKET,0.00,1608939528.8951826,no-match
GOOG,SELL,LIMIT,1732.69,1608939529.4281754,product-halted
FB,SELL,LIMIT,266.42,1608939530.2517626,product-halted
AAPL,BUY,MARKET,0.00,1608939532.713876,no-match
FB,SELL,MARKET,0.00,1608939533.4820714,product-halted
AAPL,SELL,MARKET,0.00,1608939535.322814,no-match
GOOG,SELL,LIMIT,1733.17,1608939535.5353928,product-halted
TSLA,BUY,MARKET,0.00,1608939535.9243505,no-match
FB,SELL,LIMIT,266.48,1608939539.1985438,product-halted
FB,BUY,MARKET,0.00,1608939540.299797,product-halted
GOOG,SELL,LIMIT,1733.92,1608939540.1286826,product-halted
GOOG,SELL,MARKET,0.00,1608939540.8116236,product-halted
GOOG,BUY,LIMIT,1733.68,1608939541.7216897,product-halted
FB,SELL,LIMIT,266.99,1608939542.5326498,product-halted
TSLA,BUY,MARKET,0.00,1608939542.8581333,no-match
GOOG,BUY,LIMIT,1733.32,1608939543.5046694,product-halted
TSLA,BUY,MARKET,0.00,1608939545.3383777,no-match
GOOG,BUY,MARKET,0.00,1608939547.3426843,product-halted
FB,SELL,MARKET,0.00,1608939550.406125,product-halted
FB,BUY,LIMIT,266.22,1608939551.8645623,product-halted
FB,BUY,LIMIT,266.12,1608939552.7924993,product-halted
FB,BUY,MARKET,0.00,1608939553.624918,product-halted
AAPL,SELL,MARKET,0.00,1608939554.2010465,no-match
GOOG,SELL,LIMIT,1733.78,1608939554.8497503,product-halted
AMZN,SELL,MARKET,3171.43,1608939555.2670436,no-match
GOOG,BUY,LIMIT,0.00,1608939555.4682326,product-halted
FB,SELL,MARKET,0.00,1608939556.418886,product-halted
FB,SELL,LIMIT,266.42,1608939557.2418046,product-halted
AAPL,BUY,MARKET,0.00,1608939559.2875245,no-match
GOOG,BUY,MARKET,0.00,1608939559.902091,product-halted
GOOG,BUY,MARKET,0.00,1608939560.4173415,product-halted
FB,SELL,LIMIT,265.62,1608939561.2397635,product-halted
GOOG,SELL,MARKET,0.00,1608939561.9997203,product-halted
FB,SELL,LIMIT,265.69,1608939562.17991,product-halted
AAPL,BUY,MARKET,0.00,1608939562.6617339,no-match
FB,BUY,LIMIT,0.00,1608939563.7599385,product-halted
FB,SELL,MARKET,0.00,1608939564.3951118,product-halted
AAPL,SELL,MARKET,0.00,1608939565.5372598,no-match
FB,SELL,LIMIT,265.08,1608939566.5740395,product-halted
AAPL,SELL,MARKET,0.00,1608939567.3840191,no-match
AAPL,SELL,MARKET,0.00,1608939567.7633748,no-match
AAPL,SELL,MARKET,0.00,1608939567.7847729,no-match
GOOG,BUY,LIMIT,1732.80,1608939568.7688522,product-halted
AAPL,SELL,MARKET,0.00,1608939568.907347,order throttled: 3 per 1000 ms window
GOOG,SELL,LIMIT,1732.85,1608939569.6950402,product-halted
FB,BUY,MARKET,0.00,1608939570.1627834,product-halted
GOOG,BUY,MARKET,0.00,1608939570.917386,product-halted
FB,BUY,MARKET,0.00,1608939571.9087257,product-halted
GOOG,SELL,LIMIT,1732.27,1608939572.3964767,product-halted
GOOG,SELL,LIMIT,1733.89,1608939573.699537,product-halted
AAPL,SELL,MARKET,0.00,1608939574.4821494,no-match
GOOG,SELL,LIMIT,1733.66,1608939574.5887737,product-halted
GOOG,SELL,MARKET,0.00,1608939574.659386,product-halted
GOOG,SELL,LIMIT,1733.48,1608939576.7910006,product-halted
GOOG,BUY,LIMIT,0.00,1608939578.7848394,product-halted
GOOG,BUY,LIMIT,1733.26,1608939582.9430826,product-halted
FB,SELL,LIMIT,265.53,1608939583.6138465,product-halted
GOOG,BUY,MARKET,0.00,1608939584.4575634,product-halted
AAPL,SELL,MARKET,0.00,1608939587.2316275,no-match
GOOG,SELL,LIMIT,1733.74,1608939590.660007,product-halted
GOOG,BUY,MARKET,0.00,1608939590.962133,product-halted
GOOG,BUY,LIMIT,1733.31,1608939590.9117355,product-halted
GOOG,SELL,MARKET,0.00,1608939591.5647252,product-halted
FB,SELL,LIMIT,265.45,1608939592.5181465,product-halted
GOOG,SELL,MARKET,0.00,1608939593.2601302,product-halted
FB,BUY,MARKET,0.00,1608939594.109303,product-halted
GOOG,SELL,MARKET,1733.41,1608939594.8293638,product-halted
FB,BUY,MARKET,0.00,1608939597.638058,product-halted
AAPL,BUY,MARKET,130.26,1608939597.2120528,no-match
FB,SELL,LIMIT,266.20,1608939598.818703,product-halted
GOOG,BUY,MARKET,0.00,1608939600.7255383,product-halted
FB,SELL,MARKET,0.00,1608939601.9279199,product-halted
TSLA,BUY,MARKET,0.00,1608939602.4907393,no-match
FB,SELL,LIMIT,265.11,1608939603.1729665,product-halted
FB,SELL,LIMIT,266.53,1608939605.8434384,product-halted
FB,BUY,LIMIT,266.89,1608939606.2915475,product-halted
GOOG,BUY,LIMIT,1732.30,1608939607.758255,product-halted
GOOG,SELL,LIMIT,1733.61,1608939608.1513052,product-halted
TSLA,BUY,MARKET,0.00,1608939609.1726875,no-match
FB,BUY,LIMIT,265.58,1608939611.2042465,product-halted
FB,BUY,LIMIT,266.00,1608939612.175245,product-halted
GOOG,SELL,LIMIT,1732.28,1608939612.716416,product-halted
FB,SELL,LIMIT,265.38,1608939613.3367474,product-halted
GOOG,BUY,LIMIT,1733.60,1608939614.6704824,product-halted
AAPL,BUY,MARKET,131.45,1608939616.1166,no-match
AAPL,BUY,MARKET,0.00,1608939616.45669,order throttled: 3 per 1000 ms window
TSLA,BUY,MARKET,0.00,1608939616.652595,no-match
AAPL,SELL,MARKET,131.53,1608939619.220549,no-match
FB,SELL,LIMIT,265.58,1608939619.925014,product-halted
GOOG,BUY,LIMIT,1732.11,1608939622.2881143,product-halted
TSLA,BUY,MARKET,0.00,1608939623.2260783,no-match
TSLA,BUY,MARKET,0.00,1608939625.3128915,no-match
TSLA,BUY,MARKET,0.00,1608939625.5339355,no-match
FB,BUY,LIMIT,265.44,1608939626.4925508,product-halted
GOOG,SELL,MARKET,0.00,1608939627.1496122,product-halted
FB,BUY,MARKET,0.00,1608939627.4674625,product-halted
GOOG,SELL,MARKET,0.00,1608939628.44292,product-halted
FB,SELL,MARKET,265.96,1608939628.4653337,product-halted
GOOG,BUY,MARKET,0.00,1608939632.1296978,product-halted
FB,SELL,MARKET,0.00,1608939633.546307,product-halted
GOOG,SELL,MARKET,0.00,1608939634.315686,product-halted
FB,BUY,LIMIT,266.38,1608939634.9228902,product-halted
FB,BUY,MARKET,0.00,1608939635.6527822,product-halted
FB,BUY,LIMIT,265.09,1608939637.126074,product-halted
FB,SELL,LIMIT,266.97,1608939637.4018316,product-halted
FB,BUY,LIMIT,266.36,1608939638.17159,product-halted
GOOG,SELL,MARKET,0.00,1608939638.3018706,product-halted
GOOG,BUY,LIMIT,1733.74,1608939638.4582422,product-halted
GOOG,BUY,MARKET,0.00,1608939639.1287858,product-halted
GOOG,BUY,MARKET,0.00,1608939640.899332,product-halted
GOOG,SELL,LIMIT,1733.38,1608939640.7909584,product-halted
GOOG,SELL,MARKET,0.00,1608939642.355138,product-halted
AAPL,SELL,MARKET,131.59,1608939643.527878,no-match
GOOG,BUY,MARKET,0.00,1608939644.5677185,product-halted
GOOG,SELL,LIMIT,1733.73,1608939644.8899126,product-halted
GOOG,SELL,MARKET,0.00,1608939645.3870316,product-halted
GOOG,SELL,MARKET,0.00,1608939647.2852929,product-halted
GOOG,BUY,LIMIT,1733.36,1608939648.3167362,product-halted
GOOG,SELL,LIMIT,1732.35,1608939649.4719114,product-halted
FB,BUY,LIMIT,266.38,1608939649.5113194,product-halted
GOOG,BUY,MARKET,0.00,1608939651.65418,product-halted
FB,BUY,MARKET,0.00,1608939651.1992357,product-halted
FB,BUY,LIMIT,265.37,1608939652.8414717,product-halted
FB,BUY,MARKET,0.00,1608939653.583481,product-halted
FB,BUY,MARKET,0.00,1608939653.733252,product-halted
FB,SELL,LIMIT,266.49,1608939654.4071565,product-halted
AMZN,BUY,MARKET,0.00,1608939655.2038698,no-match
AAPL,SELL,MARKET,0.00,1608939656.3310795,no-match
AAPL,SELL,MARKET,130.63,1608939658.109394,no-match
GOOG,SELL,MARKET,0.00,1608939659.5412302,product-halted
GOOG,SELL,LIMIT,1732.48,1608939660.1957843,product-halted
FB,BUY,LIMIT,265.13,1608939660.672875,product-halted
FB,SELL,LIMIT,266.68,1608939662.1504643,product-halted
GOOG,BUY,MARKET,1733.13,1608939663.4855876,product-halted
FB,BUY,MARKET,0.00,1608939664.7323864,product-halted
GOOG,BUY,MARKET,0.00,1608939664.9891555,product-halted
GOOG,SELL,MARKET,0.00,1608939668.8778431,product-halted
FB,SELL,MARKET,0.00,1608939669.4238818,product-halted
GOOG,SELL,MARKET,0.00,1608939671.377762,product-halted
GOOG,BUY,LIMIT,1732.16,1608939672.9020412,product-halted
GOOG,BUY,MARKET,0.00,1608939673.749301,product-halted
GOOG,BUY,LIMIT,1732.23,1608939675.9213245,product-halted
TSLA,BUY,MARKET,0.00,1608939676.8635933,no-match
FB,SELL,MARKET,0.00,1608939678.82079,product-halted
FB,BUY,LIMIT,265.04,1608939678.9982405,product-halted
FB,SELL,MARKET,266.52,1608939679.958836,product-halted
GOOG,BUY,MARKET,0.00,1608939679.214598,product-halted
FB,BUY,LIMIT,266.38,1608939679.8807058,product-halted
GOOG,BUY,MARKET,0.00,1608939680.461502,product-halted
FB,SELL,LIMIT,265.45,1608939680.7497387,product-halted
GOOG,BUY,LIMIT,1732.07,1608939683.782865,product-halted
FB,SELL,LIMIT,265.32,1608939684.1764834,product-halted
FB,BUY,MARKET,0.00,1608939684.940407,product-halted
FB,BUY,MARKET,0.00,1608939685.2732015,product-halted
TSLA,BUY,MARKET,0.00,1608939686.120082,no-match
FB,BUY,LIMIT,266.18,1608939686.3282743,product-halted
GOOG,BUY,LIMIT,1732.08,1608939687.4658415,product-halted
GOOG,BUY,MARKET,0.00,1608939687.6435113,product-halted
FB,BUY,MARKET,0.00,1608939688.3872044,product-halted
FB,SELL,LIMIT,266.47,1608939689.958638,product-halted
AMZN,BUY,MARKET,0.00,1608939690.417795,no-match
FB,BUY,LIMIT,266.27,1608939690.8877687,product-halted
FB,SELL,LIMIT,265.11,1608939691.52435,product-halted
AMZN,BUY,MARKET,0.00,1608939691.8217666,no-match
GOOG,SELL,LIMIT,1732.58,1608939693.3917074,product-halted
AAPL,BUY,MARKET,0.00,1608939694.9446228,no-match
AAPL,SELL,MARKET,0.00,1608939696.2015262,no-match
AAPL,BUY,MARKET,0.00,1608939696.6339033,no-match
FB,BUY,MARKET,0.00,1608939699.3326786,product-halted
FB,SELL,MARKET,265.85,1608939700.9510782,product-halted
AAPL,BUY,MARKET,0.00,1608939701.8704035,no-match
FB,SELL,LIMIT,266.60,1608939702.60075,product-halted
GOOG,BUY,LIMIT,1732.58,1608939703.5998888,product-halted
FB,BUY,LIMIT,266.50,1608939704.5905569,product-halted
FB,BUY,MARKET,0.00,1608939705.3510401,product-halted
GOOG,SELL,MARKET,0.00,1608939705.635871,product-halted
GOOG,SELL,LIMIT,1732.14,1608939706.5505364,product-halted
GOOG,SELL,LIMIT,1733.62,1608939707.3458178,product-halted
AAPL,BUY,MARKET,0.00,1608939707.7029731,no-match
GOOG,SELL,LIMIT,1732.79,1608939708.142317,product-halted
FB,SELL,LIMIT,266.32,1608939709.124671,product-halted
FB,SELL,MARKET,0.00,1608939709.9302418,product-halted
FB,SELL,LIMIT,265.19,1608939711.7447312,product-halted
AAPL,BUY,MARKET,0.00,1608939712.4641151,no-match
AAPL,SELL,MARKET,0.00,1608939713.1412857,no-match
AAPL,BUY,MARKET,0.00,1608939713.7784817,no-match
GOOG,BUY,LIMIT,1733.58,1608939713.9442027,product-halted
GOOG,BUY,MARKET,0.00,1608939715.1098802,product-halted
GOOG,SELL,LIMIT,1732.16,1608939715.8114064,product-halted
FB,SELL,LIMIT,265.29,1608939716.271409,product-halted
FB,BUY,LIMIT,266.67,1608939717.711102,product-halted
FB,SELL,LIMIT,266.09,1608939717.7598033,product-halted
FB,BUY,MARKET,0.00,1608939718.1346931,product-halted
FB,SELL,LIMIT,265.54,1608939718.4630833,product-halted
FB,SELL,MARKET,0.00,1608939718.8770735,product-halted
AAPL,SELL,MARKET,0.00,1608939719.65388,no-match
GOOG,SELL,LIMIT,1733.15,1608939720.5048544,product-halted
FB,BUY,MARKET,0.00,1608939721.274966,product-halted
FB,BUY,LIMIT,266.42,1608939721.4142666,product-halted
TSLA,BUY,MARKET,658.32,1608939722.1987014,no-match
GOOG,BUY,LIMIT,1732.81,1608939723.5593011,product-halted
GOOG,BUY,LIMIT,1732.41,1608939724.9462929,product-halted
GOOG,BUY,LIMIT,1732.38,1608939725.6737027,product-halted
FB,SELL,LIMIT,265.14,1608939727.789266,product-halted
FB,BUY,MARKET,265.34,1608939729.54433,product-halted
GOOG,SELL,LIMIT,1732.15,1608939730.287334,product-halted
FB,SELL,LIMIT,265.74,1608939731.8438876,product-halted
AAPL,SELL,MARKET,0.00,1608939732.8492231,no-match
FB,BUY,LIMIT,266.03,1608939732.864343,product-halted
GOOG,BUY,LIMIT,1732.29,1608939733.5381231,product-halted
FB,BUY,MARKET,266.36,1608939734.1556113,product-halted
FB,BUY,MARKET,0.00,1608939735.433958,product-halted
FB,BUY,MARKET,0.00,1608939735.7326152,product-halted
FB,SELL,LIMIT,265.01,1608939737.5182977,product-halted
FB,BUY,MARKET,0.00,1608939738.4515128,product-halted
FB,SELL,MARKET,0.00,1608939739.4862907,product-halted
FB,SELL,MARKET,0.00,1608939740.1557593,product-halted
GOOG,BUY,LIMIT,1733.08,1608939740.3969264,product-halted
AMZN,SELL,MARKET,0.00,1608939740.5910122,no-match
GOOG,SELL,LIMIT,1732.54,1608939741.5165844,product-halted
FB,SELL,MARKET,0.00,1608939741.8022423,product-halted
AAPL,SELL,MARKET,0.00,1608939742.70149,no-match
GOOG,BUY,LIMIT,1733.10,1608939742.178769,product-halted
FB,BUY,LIMIT,266.34,1608939742.8680716,product-halted
GOOG,BUY,LIMIT,1733.49,1608939743.612982,product-halted
GOOG,BUY,LIMIT,1732.56,1608939744.7413356,product-halted
AMZN,BUY,MARKET,3170.33,1608939745.288901,no-match
FB,SELL,LIMIT,265.59,1608939745.9007936,product-halted
AAPL,SELL,MARKET,0.00,1608939746.4154058,no-match
GOOG,SELL,LIMIT,0.00,1608939748.612631,product-halted
GOOG,BUY,MARKET,0.00,1608939749.3877246,product-halted
GOOG,SELL,MARKET,0.00,1608939749.601811,product-halted
GOOG,BUY,MARKET,0.00,1608939749.9907537,product-halted
GOOG,SELL,LIMIT,1732.22,1608939750.547287,product-halted
AMZN,SELL,MARKET,0.00,1608939751.4116273,no-match
TSLA,BUY,MARKET,0.00,1608939752.3021507,no-match
GOOG,BUY,LIMIT,1732.04,1608939752.7883952,product-halted
GOOG,SELL,MARKET,0.00,1608939753.7903984,product-halted
AAPL,SELL,MARKET,0.00,1608939758.2301648,no-match
FB,BUY,LIMIT,265.24,1608939758.5940645,product-halted
GOOG,BUY,LIMIT,1733.10,1608939759.5615525,product-halted
GOOG,SELL,LIMIT,1732.96,1608939760.9373977,product-halted
FB,SELL,LIMIT,265.99,1608939763.3023944,product-halted
FB,BUY,LIMIT,265.51,1608939764.2634394,product-halted
GOOG,SELL,LIMIT,1733.29,1608939764.4786913,product-halted
TSLA,BUY,MARKET,0.00,1608939765.1769845,no-match
FB,BUY,MARKET,0.00,1608939766.503812,product-halted
FB,SELL,MARKET,0.00,1608939766.2762263,product-halted
GOOG,BUY,LIMIT,1733.52,1608939766.7444844,product-halted
GOOG,BUY,LIMIT,1732.20,1608939766.8159535,product-halted
AMZN,SELL,MARKET,0.00,1608939768.5838227,no-match
AAPL,BUY,LIMIT,130.34,1608939768.6724172,order throttled: 3 per 1000 ms window
GOOG,SELL,LIMIT,0.00,1608939769.6355915,product-halted
GOOG,BUY,MARKET,0.00,1608939770.4285583,product-halted
GOOG,BUY,LIMIT,1732.72,1608939771.88484,product-halted
GOOG,SELL,MARKET,0.00,1608939775.2123961,product-halted
AAPL,SELL,MARKET,0.00,1608939775.9244235,no-match
GOOG,BUY,MARKET,0.00,1608939776.14449,product-halted
GOOG,BUY,LIMIT,1733.70,1608939777.235385,product-halted
GOOG,BUY,MARKET,0.00,1608939777.6763332,product-halted
AAPL,SELL,MARKET,0.00,1608939778.8304694,no-match
GOOG,SELL,MARKET,0.00,1608939785.2669754,product-halted
GOOG,BUY,LIMIT,1732.28,1608939786.667915,product-halted
AAPL,SELL,MARKET,0.00,1608939787.1655393,no-match
FB,SELL,MARKET,0.00,1608939790.5955617,product-halted
GOOG,SELL,MARKET,0.00,1608939792.6125438,product-halted
GOOG,BUY,MARKET,0.00,1608939793.3457916,product-halted
GOOG,BUY,MARKET,1733.60,1608939794.2005556,product-halted
GOOG,BUY,LIMIT,1732.10,1608939794.3521647,product-halted
AMZN,SELL,MARKET,0.00,1608939795.83396,no-match
AMZN,SELL,MARKET,0.00,1608939795.7648704,no-match
GOOG,BUY,LIMIT,1732.26,1608939797.4800918,product-halted
FB,SELL,LIMIT,265.42,1608939797.9421935,product-halted
AMZN,SELL,MARKET,0.00,1608939798.9052603,no-match
FB,SELL,MARKET,0.00,1608939800.8772929,product-halted
GOOG,SELL,LIMIT,1733.69,1608939801.6718633,product-halted
GOOG,SELL,MARKET,0.00,1608939802.7308593,product-halted
AAPL,SELL,MARKET,0.00,1608939802.8233793,no-match
FB,BUY,LIMIT,266.96,1608939806.3142173,product-halted
AMZN,SELL,MARKET,0.00,1608939807.2540867,no-match
FB,SELL,LIMIT,266.43,1608939808.942006,product-halted
GOOG,SELL,LIMIT,1733.73,1608939809.1598098,product-halted
FB,BUY,MARKET,0.00,1608939809.477461,product-halted
GOOG,SELL,MARKET,0.00,1608939809.6004086,product-halted
GOOG,SELL,MARKET,0.00,1608939809.7407343,product-halted
GOOG,BUY,LIMIT,1732.61,1608939810.6006837,product-halted
FB,SELL,MARKET,0.00,1608939811.535474,product-halted
FB,SELL,LIMIT,266.91,1608939812.2259464,product-halted
FB,BUY,MARKET,0.00,1608939812.9982674,product-halted
FB,BUY,LIMIT,266.07,1608939813.9814584,product-halted
FB,BUY,MARKET,0.00,1608939814.5946915,product-halted
FB,BUY,MARKET,0.00,1608939815.5521443,product-halted
AAPL,BUY,MARKET,130.31,1608939816.175185,no-match
GOOG,SELL,MARKET,0.00,1608939817.4914448,product-halted
FB,BUY,MARKET,0.00,1608939817.5496957,product-halted
FB,BUY,LIMIT,265.10,1608939818.2975073,product-halted
FB,SELL,LIMIT,266.38,1608939819.8026817,product-halted
GOOG,SELL,LIMIT,1732.51,1608939820.6434298,product-halted
FB,BUY,MARKET,0.00,1608939821.3588026,product-halted
FB,SELL,LIMIT,266.08,1608939823.7678604,product-halted
FB,BUY,MARKET,0.00,1608939823.8860009,product-halted
FB,SELL,MARKET,0.00,1608939824.4598787,product-halted
GOOG,BUY,LIMIT,1732.36,1608939824.7251494,product-halted
FB,SELL,LIMIT,265.27,1608939824.9622004,product-halted
AMZN,SELL,MARKET,0.00,1608939825.8200722,no-match
GOOG,SELL,LIMIT,1733.51,1608939826.5945215,product-halted
GOOG,BUY,LIMIT,1733.88,1608939827.7203,product-halted
FB,BUY,LIMIT,265.56,1608939828.723228,product-halted
GOOG,BUY,LIMIT,1733.80,1608939828.8933787,product-halted
FB,SELL,MARKET,0.00,1608939829.1737218,product-halted
GOOG,BUY,LIMIT,1733.93,1608939829.8101952,product-halted
FB,SELL,LIMIT,266.33,1608939832.8655019,product-halted
GOOG,BUY,LIMIT,1733.95,1608939832.9521751,product-halted
FB,SELL,LIMIT,266.19,1608939833.7789652,product-halted
FB,BUY,LIMIT,266.00,1608939834.6702828,product-halted
FB,SELL,LIMIT,265.50,1608939835.906463,product-halted
